dateTime,crimeType,location,latitude,longitude,severity,data_type
2024-05-15 10:45:02,Vandalism,Barangay 43,14.6068,120.968,Low,forecast
2024-05-15 15:23:21,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-15 16:49:27,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-15 23:15:34,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-16 00:37:12,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-16 04:05:12,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-16 05:13:36,Harassment,Barangay 41,14.608,120.9695,High,forecast
2024-05-16 11:09:22,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-16 16:45:13,Others,Barangay 43,14.6068,120.968,Low,forecast
2024-05-17 04:09:14,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-05-17 04:59:04,Others,Barangay 43,14.6068,120.968,Low,forecast
2024-05-17 08:03:14,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-05-17 11:04:34,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-17 13:06:35,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-05-17 15:54:36,Theft,Barangay 43,14.6068,120.968,Immediate,forecast
2024-05-17 15:58:45,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-17 18:34:41,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-18 00:29:08,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-18 02:04:53,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-05-18 02:11:57,Assault,Barangay 41,14.608,120.9695,Low,forecast
2024-05-18 02:43:02,Assault,Barangay 41,14.608,120.9695,Low,forecast
2024-05-18 07:47:54,Drug Related,Barangay 43,14.6068,120.968,High,forecast
2024-05-18 08:08:46,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-18 09:53:52,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-18 10:05:45,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-05-18 10:08:47,Fraud,Barangay 43,14.6068,120.968,Low,forecast
2024-05-18 10:25:46,Vehicle Theft,Barangay 41,14.608,120.9695,High,forecast
2024-05-18 16:40:02,Harassment,Barangay 41,14.608,120.9695,High,forecast
2024-05-18 18:51:33,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-05-19 01:18:51,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-19 08:15:11,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-19 10:34:10,Breaking and Entering,Barangay 43,14.6068,120.968,High,forecast
2024-05-19 22:15:44,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-20 00:18:59,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-20 00:45:06,Fraud,Barangay 41,14.608,120.9695,Immediate,forecast
2024-05-20 02:23:24,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-20 02:59:18,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-20 06:38:53,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-05-20 06:42:03,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-20 11:03:44,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-05-20 15:04:23,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-20 16:55:48,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-05-20 22:17:40,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-21 03:30:38,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-21 06:53:35,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-05-21 07:02:38,Domestic Violence,Barangay 41,14.608,120.9695,Immediate,forecast
2024-05-21 08:40:11,Drug Related,Barangay 43,14.6068,120.968,Immediate,forecast
2024-05-21 08:51:02,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-21 11:29:21,Drug Related,Barangay 43,14.6068,120.968,High,forecast
2024-05-21 12:06:40,Fraud,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-21 12:13:31,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-21 13:51:39,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-05-21 23:53:39,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-22 04:27:41,Vandalism,Barangay 43,14.6068,120.968,Low,forecast
2024-05-22 07:54:29,Harassment,Barangay 41,14.608,120.9695,Immediate,forecast
2024-05-22 09:46:21,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-22 10:49:39,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-22 13:12:28,Drug Related,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-22 15:51:11,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-22 17:03:55,Vandalism,Barangay 43,14.6068,120.968,High,forecast
2024-05-22 18:57:13,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-22 19:05:28,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-22 20:11:16,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-23 00:27:48,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-23 01:42:27,Others,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-23 05:26:11,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-23 06:01:07,Drug Related,Barangay 41,14.608,120.9695,High,forecast
2024-05-23 06:03:42,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-23 13:44:13,Vehicle Theft,Barangay 43,14.6068,120.968,High,forecast
2024-05-23 14:40:51,Fraud,Barangay 41,14.608,120.9695,High,forecast
2024-05-23 15:03:31,Assault,Barangay 41,14.608,120.9695,Immediate,forecast
2024-05-23 17:36:29,Vandalism,Barangay 43,14.6068,120.968,Low,forecast
2024-05-23 20:05:11,Assault,Barangay 43,14.6068,120.968,Low,forecast
2024-05-23 22:25:13,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-05-24 03:13:53,Assault,Barangay 43,14.6068,120.968,Immediate,forecast
2024-05-24 05:24:47,Assault,Barangay 43,14.6068,120.968,Immediate,forecast
2024-05-24 11:17:12,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-24 15:57:50,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-24 17:58:00,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-05-24 20:58:56,Others,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-25 01:23:05,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-25 02:48:14,Harassment,Barangay 43,14.6068,120.968,Low,forecast
2024-05-25 04:06:53,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-25 08:18:23,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-25 11:33:46,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-25 12:04:50,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-05-25 17:37:25,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-26 01:33:57,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-05-26 02:35:05,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-05-26 11:08:49,Harassment,Barangay 43,14.6068,120.968,Low,forecast
2024-05-26 11:36:24,Fraud,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-26 12:06:56,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-26 13:54:51,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-05-26 14:06:32,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-26 16:29:08,Others,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-27 03:26:43,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-05-27 04:17:25,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-27 05:40:44,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-27 08:34:50,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-27 08:49:08,Vandalism,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-27 12:40:03,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-27 15:27:39,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-27 18:07:42,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-27 20:13:23,Domestic Violence,Barangay 43,14.6068,120.968,High,forecast
2024-05-27 20:35:33,Assault,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-28 00:42:27,Others,Barangay 41,14.608,120.9695,Immediate,forecast
2024-05-28 03:19:31,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-28 04:40:27,Fraud,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-28 05:00:49,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-28 07:08:54,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-28 09:27:48,Fraud,Barangay 43,14.6068,120.968,Low,forecast
2024-05-28 12:12:49,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-28 13:05:32,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-28 14:41:57,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-05-28 15:03:46,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-28 16:23:44,Fraud,Barangay 41,14.608,120.9695,High,forecast
2024-05-28 18:41:40,Fraud,Barangay 43,14.6068,120.968,Immediate,forecast
2024-05-28 19:03:38,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-28 20:15:45,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-28 22:37:37,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-05-29 05:02:01,Vandalism,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-29 12:39:56,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-29 16:08:23,Vandalism,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-29 16:13:35,Vandalism,Barangay 41,14.608,120.9695,Immediate,forecast
2024-05-29 17:57:50,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-05-29 19:13:58,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-05-29 19:55:45,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-30 00:40:42,Vandalism,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-30 06:31:35,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-05-30 09:56:37,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-30 11:52:04,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-05-30 12:20:17,Vehicle Theft,Barangay 41,14.608,120.9695,High,forecast
2024-05-30 15:59:59,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-05-30 21:00:01,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-05-30 22:55:24,Assault,Barangay 41,14.608,120.9695,Moderate,forecast
2024-05-31 09:50:31,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-01 01:42:31,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-06-01 03:10:04,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-01 06:43:19,Fraud,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-01 08:37:29,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-01 10:46:38,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-06-01 22:43:54,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-02 01:35:51,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-02 03:08:36,Fraud,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-02 05:21:53,Assault,Barangay 41,14.608,120.9695,Immediate,forecast
2024-06-02 11:25:29,Harassment,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-02 12:02:04,Assault,Barangay 43,14.6068,120.968,Low,forecast
2024-06-02 12:57:25,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-02 13:07:33,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-02 14:24:27,Fraud,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-02 14:58:29,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-02 15:30:30,Breaking and Entering,Barangay 43,14.6068,120.968,High,forecast
2024-06-02 17:04:32,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-02 18:34:35,Others,Barangay 43,14.6068,120.968,High,forecast
2024-06-02 18:56:48,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-02 19:04:47,Drug Related,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-02 20:31:57,Drug Related,Barangay 43,14.6068,120.968,Low,forecast
2024-06-02 21:57:53,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-06-02 23:17:26,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-03 00:08:16,Theft,Barangay 41,14.608,120.9695,High,forecast
2024-06-03 03:30:50,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-03 04:51:19,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-03 13:13:28,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-03 19:56:07,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-06-04 03:04:33,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-06-04 04:57:58,Theft,Barangay 41,14.608,120.9695,High,forecast
2024-06-04 08:59:04,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-04 11:13:31,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-04 14:30:55,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-04 16:36:25,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-04 23:03:46,Assault,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-05 01:35:05,Harassment,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-05 02:19:37,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-06-05 02:52:00,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-05 03:17:25,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-05 03:54:46,Drug Related,Barangay 43,14.6068,120.968,Low,forecast
2024-06-05 04:24:21,Vehicle Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-05 05:33:02,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-05 09:52:32,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-06-05 10:16:05,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-06-05 12:08:37,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-05 18:56:26,Assault,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-05 21:01:13,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-05 22:56:25,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-06 02:25:53,Theft,Barangay 41,14.608,120.9695,Immediate,forecast
2024-06-06 02:48:46,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-06 04:56:46,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-06 06:30:06,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-06-06 08:18:43,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-06-06 11:00:16,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-06-06 11:00:50,Vandalism,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-06 11:36:04,Vehicle Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-06 11:43:58,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-06 15:29:40,Vehicle Theft,Barangay 41,14.608,120.9695,High,forecast
2024-06-06 16:08:42,Vandalism,Barangay 43,14.6068,120.968,High,forecast
2024-06-06 17:05:04,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-06 18:05:55,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-06-06 20:42:03,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-07 12:26:12,Drug Related,Barangay 41,14.608,120.9695,High,forecast
2024-06-07 14:39:30,Assault,Barangay 43,14.6068,120.968,Low,forecast
2024-06-07 19:58:28,Vandalism,Barangay 43,14.6068,120.968,Low,forecast
2024-06-07 23:48:33,Others,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-08 02:59:23,Drug Related,Barangay 41,14.608,120.9695,High,forecast
2024-06-08 03:49:07,Theft,Barangay 41,14.608,120.9695,Immediate,forecast
2024-06-08 06:09:10,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-08 06:49:39,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-06-08 09:44:39,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-08 10:29:38,Harassment,Barangay 41,14.608,120.9695,High,forecast
2024-06-08 14:46:19,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-09 00:29:37,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-09 01:36:12,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-09 02:35:12,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-09 03:20:27,Others,Barangay 43,14.6068,120.968,High,forecast
2024-06-09 08:33:20,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-09 10:23:26,Drug Related,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-09 11:44:46,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-06-09 13:15:56,Others,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-09 16:12:20,Others,Barangay 41,14.608,120.9695,Low,forecast
2024-06-09 19:42:21,Fraud,Barangay 43,14.6068,120.968,Low,forecast
2024-06-09 20:20:24,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-09 22:36:19,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-06-10 06:01:54,Drug Related,Barangay 43,14.6068,120.968,High,forecast
2024-06-10 07:47:16,Fraud,Barangay 41,14.608,120.9695,High,forecast
2024-06-10 22:55:35,Vandalism,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-10 23:45:57,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-10 23:55:26,Harassment,Barangay 41,14.608,120.9695,Low,forecast
2024-06-11 02:48:05,Harassment,Barangay 43,14.6068,120.968,Low,forecast
2024-06-11 03:59:38,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-11 08:12:53,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-06-11 13:23:43,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-11 13:31:51,Vandalism,Barangay 41,14.608,120.9695,Low,forecast
2024-06-11 20:00:27,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-11 20:06:52,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-11 21:01:45,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-06-11 23:06:21,Drug Related,Barangay 43,14.6068,120.968,High,forecast
2024-06-12 01:03:17,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-12 03:10:39,Domestic Violence,Barangay 41,14.608,120.9695,High,forecast
2024-06-12 03:23:18,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-12 03:25:04,Theft,Barangay 43,14.6068,120.968,Immediate,forecast
2024-06-12 04:11:40,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-12 05:37:12,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-12 06:23:47,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-12 09:28:09,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-12 10:39:26,Domestic Violence,Barangay 43,14.6068,120.968,Low,forecast
2024-06-12 11:09:41,Harassment,Barangay 43,14.6068,120.968,High,forecast
2024-06-12 12:19:06,Others,Barangay 43,14.6068,120.968,High,forecast
2024-06-12 17:17:52,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-12 19:50:34,Others,Barangay 43,14.6068,120.968,High,forecast
2024-06-12 21:05:23,Theft,Barangay 43,14.6068,120.968,Immediate,forecast
2024-06-12 22:07:50,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-12 23:21:13,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-13 01:31:44,Harassment,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-13 03:28:41,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-13 05:58:44,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-13 06:59:58,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-13 11:23:50,Drug Related,Barangay 41,14.608,120.9695,Low,forecast
2024-06-13 17:12:09,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-13 22:25:52,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-13 23:25:17,Vandalism,Barangay 41,14.608,120.9695,Immediate,forecast
2024-06-14 01:39:59,Vehicle Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-14 08:49:07,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-14 13:11:43,Breaking and Entering,Barangay 43,14.6068,120.968,High,forecast
2024-06-14 13:55:18,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-06-14 14:57:50,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-14 17:18:39,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-14 20:51:29,Vandalism,Barangay 43,14.6068,120.968,Low,forecast
2024-06-14 21:27:07,Vehicle Theft,Barangay 41,14.608,120.9695,High,forecast
2024-06-15 13:10:18,Assault,Barangay 43,14.6068,120.968,Immediate,forecast
2024-06-15 17:23:17,Vehicle Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-15 17:23:47,Assault,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-15 23:09:02,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-16 03:04:02,Fraud,Barangay 43,14.6068,120.968,Low,forecast
2024-06-16 05:33:10,Drug Related,Barangay 41,14.608,120.9695,High,forecast
2024-06-16 09:50:12,Fraud,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-16 11:26:27,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-16 11:30:00,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-16 15:07:48,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-06-16 18:24:56,Fraud,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-16 20:29:20,Vehicle Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-17 02:49:09,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-17 04:58:50,Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-17 15:26:30,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-17 22:05:38,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-18 02:11:24,Vehicle Theft,Barangay 43,14.6068,120.968,Low,forecast
2024-06-18 05:30:11,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-18 22:52:01,Fraud,Barangay 43,14.6068,120.968,Low,forecast
2024-06-19 01:02:44,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-19 03:35:06,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-19 05:08:39,Others,Barangay 41,14.608,120.9695,Low,forecast
2024-06-19 06:10:38,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-19 17:46:17,Fraud,Barangay 43,14.6068,120.968,Low,forecast
2024-06-19 19:28:09,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-06-19 21:05:05,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-19 21:44:30,Assault,Barangay 41,14.608,120.9695,High,forecast
2024-06-19 22:57:24,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-20 00:12:16,Others,Barangay 41,14.608,120.9695,Low,forecast
2024-06-20 00:18:16,Harassment,Barangay 43,14.6068,120.968,Low,forecast
2024-06-20 00:45:36,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-20 07:00:20,Assault,Barangay 43,14.6068,120.968,Low,forecast
2024-06-20 17:03:23,Drug Related,Barangay 41,14.608,120.9695,Low,forecast
2024-06-20 18:34:48,Theft,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-20 18:35:35,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-06-20 18:56:21,Harassment,Barangay 41,14.608,120.9695,High,forecast
2024-06-21 05:49:52,Domestic Violence,Barangay 41,14.608,120.9695,High,forecast
2024-06-21 15:38:51,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-21 18:16:52,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-21 20:58:40,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-21 22:56:11,Breaking and Entering,Barangay 41,14.608,120.9695,Low,forecast
2024-06-22 09:57:36,Drug Related,Barangay 41,14.608,120.9695,Low,forecast
2024-06-22 11:26:16,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-22 14:39:05,Theft,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-22 15:07:32,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-22 15:55:01,Harassment,Barangay 43,14.6068,120.968,Low,forecast
2024-06-22 20:08:08,Drug Related,Barangay 41,14.608,120.9695,Immediate,forecast
2024-06-22 20:08:16,Vandalism,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-22 23:35:21,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-22 23:41:34,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-23 01:43:30,Breaking and Entering,Barangay 41,14.608,120.9695,High,forecast
2024-06-23 10:15:04,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-23 10:37:09,Breaking and Entering,Barangay 43,14.6068,120.968,Low,forecast
2024-06-23 12:28:53,Theft,Barangay 41,14.608,120.9695,Low,forecast
2024-06-23 13:18:07,Breaking and Entering,Barangay 43,14.6068,120.968,High,forecast
2024-06-23 16:02:22,Assault,Barangay 43,14.6068,120.968,High,forecast
2024-06-23 19:48:19,Harassment,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-23 20:04:37,Theft,Barangay 43,14.6068,120.968,High,forecast
2024-06-23 20:06:32,Assault,Barangay 41,14.608,120.9695,Moderate,forecast
2024-06-23 22:46:01,Drug Related,Barangay 43,14.6068,120.968,Moderate,forecast
2024-06-24 00:20:10,Assault,Barangay 43,14.6068,120.968,High,forecast
